Token	POS-Tag	OOV	Id	Index	Documento
em	ADP	0	28	18	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
colapso	NOUN	0	28	19	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
há	VERB	0	28	20	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
muito	DET	0	28	21	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
tempo	NOUN	0	28	22	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
,	PUNCT	0	28	23	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
mas	CCONJ	0	28	24	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
existem	VERB	0	28	25	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
bons	ADJ	0	28	26	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
concorrentes	NOUN	0	28	27	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
no	ADP	0	28	28	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
mercado	NOUN	0	28	29	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
oferecendo	VERB	0	28	30	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
um	DET	0	28	31	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
preço	NOUN	0	28	32	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
justo	ADJ	0	28	33	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
.	PUNCT	0	28	34	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
Trata-se	VERB	1	28	35	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
de	ADP	0	28	36	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
especificações	NOUN	1	28	37	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
de	ADP	0	28	38	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
hardware	NOUN	0	28	39	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
muito	ADV	0	28	40	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
modestas	ADJ	1	28	41	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
,	PUNCT	0	28	42	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
de	ADP	0	28	43	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
dispositivos	NOUN	0	28	44	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
básicos	ADJ	0	28	45	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
,	PUNCT	0	28	46	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
mas	CCONJ	0	28	47	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
está	AUX	0	28	48	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
sendo	AUX	0	28	49	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
vendido	VERB	0	28	50	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
pelo	ADP	0	28	51	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
preço	NOUN	0	28	52	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
de	ADP	0	28	53	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
um	DET	0	28	54	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
intermediário	NOUN	0	28	55	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
premium	ADJ	1	28	56	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
como	ADP	0	28	57	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
um	DET	0	28	58	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
celular	NOUN	0	28	59	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
Moto	PROPN	0	28	60	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
X4	PROPN	1	28	61	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
,	PUNCT	0	28	62	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
de	ADP	0	28	63	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
última	ADJ	0	28	64	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
geração	NOUN	0	28	65	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
.	PUNCT	0	28	66	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
Só	ADV	0	28	67	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
porque	SCONJ	0	28	68	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
a	DET	0	28	69	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
tela	NOUN	0	28	70	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
é	AUX	0	28	71	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
maior	ADJ	0	28	72	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
que	SCONJ	0	28	73	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
a	PRON	0	28	74	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
de	ADP	0	28	75	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
um	DET	0	28	76	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
celular	NOUN	0	28	77	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
?	PUNCT	0	28	78	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
Isso	PRON	0	28	79	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
não	ADV	0	28	80	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
justifica	VERB	0	28	81	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
o	DET	0	28	82	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
preço	NOUN	0	28	83	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
.	PUNCT	0	28	84	De onde a samsung derivou esse preço de produto ? Tudo bem que o mercado de tablets entrou em colapso há muito tempo , mas existem bons concorrentes no mercado oferecendo um preço justo . Trata-se de especificações de hardware muito modestas , de dispositivos básicos , mas está sendo vendido pelo preço de um intermediário premium como um celular Moto X4 , de última geração . Só porque a tela é maior que a de um celular ? Isso não justifica o preço .
REALMENTE	VERB	1	29	0	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
SUBSTITUI	PROPN	1	29	1	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
A	DET	0	29	2	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
VASSOURA	NOUN	1	29	3	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
SEM	PROPN	1	29	4	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
A	DET	0	29	5	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
NECESSIDADE	PROPN	1	29	6	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
DE	PROPN	0	29	7	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
RECOLHER	PROPN	1	29	8	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
O	DET	0	29	9	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
LIXO	NOUN	1	29	10	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
.	PUNCT	0	29	11	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
E	CCONJ	0	29	12	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
É	AUX	0	29	13	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
POTENTE	NOUN	1	29	14	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
.	PUNCT	0	29	15	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
GOSTEI	PROPN	1	29	16	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
.	PUNCT	0	29	17	REALMENTE SUBSTITUI A VASSOURA SEM A NECESSIDADE DE RECOLHER O LIXO . E É POTENTE . GOSTEI .
Demorou	VERB	1	30	0	Demorou muito para chegar , a entrega foi já no limite do prazo ! E o celular já veio com um pequeno arranhão :(
muito	ADV	0	30	1	Demorou muito para chegar , a entrega foi já no limite do prazo ! E o celular já veio com um pequeno arranhão :(
para	SCONJ	0	30	2	Demorou muito para chegar , a entrega foi já no limite do prazo ! E o celular já veio com um pequeno arranhão :(
